,molecular_weight_1,molecular_weight_2,molecular_weight_3,molecular_weight_4,hydrophobicity_1,hydrophobicity_2,hydrophobicity_3,hydrophobicity_4,node_degree_1,node_degree_2,node_degree_3,node_degree_4,node_weighted_degree_1,node_weighted_degree_2,node_weighted_degree_3,node_weighted_degree_4,residue_count_1,residue_count_2,residue_count_3,residue_count_4,clustering_coeff_1,clustering_coeff_2,clustering_coeff_3,clustering_coeff_4,conservation_score_1,conservation_score_2,conservation_score_3,conservation_score_4,bulkiness_1,bulkiness_2,bulkiness_3,bulkiness_4,polarity_1,polarity_2,polarity_3,polarity_4,turn_tendency_1,turn_tendency_2,turn_tendency_3,turn_tendency_4,coil_tendency_1,coil_tendency_2,coil_tendency_3,coil_tendency_4,flexibility_1,flexibility_2,flexibility_3,flexibility_4,partial_specific_volume_1,partial_specific_volume_2,partial_specific_volume_3,partial_specific_volume_4,refractive_index_1,refractive_index_2,refractive_index_3,refractive_index_4,compressibility_1,compressibility_2,compressibility_3,compressibility_4,class
1HCD,100.0588531909794,90.53933702797214,13.268546620724512,9.485565700985509,1.3769161009167692,0.699981115461822,0.7725935993489057,0.780234363334539,6.540731236781836,5.565934719688115,1.0489054362647798,0.6627131257247171,57.3985757536772,35.0717931867231,26.768661034879923,15.108956485002835,13.121965278347387,9.523456139402008,4.5453056748236,2.57864584158844,0.4446190063565687,0.3871303924661417,0.06254396603614717,0.03288040515229043,0.6142951450251228,0.5829225610214824,0.054974304172330596,0.008649704764843264,11.18154657972188,9.628100021371775,2.1591323110698712,1.3252210510237639,23.92041571269398,16.928717549053406,8.519310971962458,7.3073288118804,0.7891990796740742,0.6793171414597359,0.12895544536447276,0.08806615113343606,0.8056335747008861,0.707134612239553,0.11790582049913216,0.07061568093885955,1.479220827559039,1.2194413495888803,0.370110014298957,0.35620348634202775,67.5641255640104,60.338442222519625,10.082230601357141,7.194329957640467,13.596475518888294,11.366989853275689,2.963745753769929,2.5824190589602836,22.764491939259884,21.386767568342847,2.2463981446309087,0.7876455174555087,1.3
1HNG,99.54222862002393,110.5954073988771,13.327469012124743,11.034916246988155,1.0475057303428712,0.438543052846359,0.7199696008242782,1.473220917173961,6.876359752478409,7.207446301547389,1.0667788493784054,0.7393417940740259,76.36831234592509,63.17489474239539,22.269417081029832,16.27175823076716,8.420217819538419,8.989494436788577,1.4105599823354569,1.6388578106214973,0.4343254290109652,0.46583925849661156,0.06725734071351094,0.03086131174789054,0.6099830403995835,0.7015826808469621,0.06144229093959611,0.009630222534342793,11.849351712047039,12.76358842379535,1.9376292598261389,1.9398774425799925,15.005912820377539,12.460731242502975,5.216403494506913,9.985738374005024,0.7732513748451381,0.82684199831475,0.12051492953824647,0.1556938093721343,0.7710585930827009,0.8372188160672254,0.10901594550074675,0.1155902784159789,1.6614484900811162,1.6618946594904942,0.3619010296083916,0.5044813587494853,69.47591682912886,75.51857899742996,10.256004375671495,9.118520636118427,14.015734856698774,14.73066623270734,2.7163688889816844,3.0885426244838357,22.779590871749804,25.815487363873427,2.622176504998288,1.0467497281420137,1.8
1HRH,98.78791202669674,93.40035789967642,13.41789878638019,10.050533528174865,1.2780377728134253,0.30341902811284016,1.0381946594433422,1.1651545952662712,7.091936589708543,6.331573494665569,1.1587589822533462,0.9218301011879794,76.70167407140778,56.066970266859606,22.592775565714746,23.01572050358322,7.1961789611484965,6.741846363421762,1.213166362349572,0.9570436968240725,0.4457837286364943,0.4142218219461026,0.0626573883930659,0.03659253327121212,0.603124655908928,0.6063883545441243,0.05213062934000986,0.008300455038168912,12.065886970622492,11.17156273010424,2.046785925330436,1.6835758030711419,14.847319047108842,9.478946872223329,8.020671657648919,6.800856988716621,0.7618888188555131,0.695856813381428,0.1286233563537301,0.1242601763056505,0.7597794572385204,0.7088895779096727,0.11136475178535667,0.09789690868008726,1.6814971168707744,1.3551142564358427,0.514627019931728,0.4344982135826977,68.83001600458812,64.2478851114668,10.614566809729608,7.773848820971419,13.041497175655657,11.476865557726073,2.8090477359584,2.352922631727342,23.112084998376112,22.61664077491156,2.4041144857880266,1.1488832257016304,0.88
1I1B,98.77392122465324,116.37872967347998,6.070086129768355,8.868448073375358,1.2320553473718314,0.5047588245513008,0.7765844570559814,1.2102498021019419,6.906712931688837,7.535516710246176,0.7731680822421996,0.5967935304704582,86.8474223483507,70.74447899714423,27.369408577492965,17.69791393046547,7.999207261440359,8.864562722263814,0.9470355846351167,1.6307590206649183,0.438852705177975,0.4866658690638353,0.04424593052610541,0.024464447633400794,0.6090777750945172,0.741694832784313,0.01339046078683323,0.008566685387540462,11.913122324328798,13.571174968755631,1.1559641765503665,1.6391840280853331,15.196445460300804,12.492028124989787,6.292563361659274,6.4923413079261865,0.7987747953189283,0.8765915707307316,0.09747089383346767,0.14130423471205997,0.7811532446699809,0.8792300935584939,0.07678653662925186,0.11256586435162709,1.7191792299627184,1.7672516478611313,0.35878653080242556,0.4307924668777496,69.18910548412609,79.6831379404165,5.9426682462495695,8.607992250121013,13.264220083421861,14.686499055606268,1.7795153050329473,3.1473616956718873,23.054869717865753,27.52195925401099,0.9703116752353397,0.8700831824868731,-4.0
1IDY,99.32530806624463,11.390723365517696,9.254587787820283,4.508503863740283,0.9107723950006225,0.2005811878450206,1.171756258912444,0.42069742925367054,5.198494148498867,0.911237119942509,0.4838215467655629,0.17952674897119336,6.818641037386173,1.3430161522037762,1.1395575096546844,0.4979804907788444,2.734546452699965,0.31439075427191515,0.5768248566096881,0.19976629578824365,0.48441587418316573,0.06509452532038035,0.047891148700320095,0.012682072354759445,0.6060478875423676,0.0674489278914314,0.009181473544408233,0.0027979963039170847,10.98830883547459,1.2650393427372661,1.6509569923577325,0.6092951404765533,16.125377757139333,2.4707818103913866,9.259876773376348,3.9970588833003124,0.7020874609531013,0.07777207804280713,0.13662874747975692,0.04074366204338769,0.7096595434792489,0.07921144397753938,0.11203303071804184,0.030922560077223996,1.6979356254722735,0.2122340185392092,0.5766971053803192,0.1935998069399991,67.97558119944958,7.611736939257514,7.859011002858847,4.184535766905451,13.313895934057099,1.582959005659896,2.6924689415792367,1.255208301580043,22.385686359539303,2.534812564866987,0.969097267764438,0.41204421328049573,8.7
1IFC,100.85981029356056,113.88967934846919,7.647100248750615,6.901447613706313,1.2992190010008353,0.540138324879013,0.8010305807037921,0.9120138461476601,7.011457428328453,7.4518263080324445,0.7476196932966416,0.45523853838649925,71.58287460565651,54.8371148742781,28.065353170885363,13.617590306127564,7.643753003536573,8.252225381151824,0.9987309065006218,0.9795507098436187,0.4631675428886222,0.5021395964956246,0.047695692384471945,0.02078049609528333,0.6061257475671573,0.7187889177496386,0.011032641031968684,0.006933658237130573,12.014391147719238,13.01486607844878,1.4823724356381716,1.1144469759844478,17.193956392821438,15.204197699818604,5.608509619204322,6.027977378733404,0.780497943961595,0.8307145041074447,0.11084812715548731,0.0861036059103149,0.7708695057440071,0.8442740969721667,0.08376929205425726,0.0637952605772291,1.7988666787703238,1.8037216233454982,0.34772899484285213,0.2892457956526938,70.17400393361838,78.27574907625883,6.410900661666849,5.7278194520853685,13.707151476088471,14.466337070721275,2.1887995571829157,2.0841180280023766,23.1521200882967,26.943540928362832,0.8524765988858359,0.6794602941626098,4.3
1IGS,103.28612101721104,95.9159971102061,8.45999390959509,7.037472552882186,1.9092564502523053,0.2669721528464758,1.0878222985803718,0.9592093960335649,7.123582936374121,6.219421272617505,0.768296820703579,0.4279286991404746,89.8637715549665,56.711571003612676,29.089648202496694,20.089277465067692,15.960436781985981,13.868946664070675,2.518673286493907,2.4816513198478583,0.4398831134528318,0.3892712043145373,0.04911985018655523,0.021627972773459327,0.604011644787206,0.5970579620425224,0.020072888429627875,0.005224012319521894,12.58084928799037,11.285874250024035,1.3677783239251013,1.521313591751654,19.43991404083156,12.296544856375785,8.37308658250967,4.766661766420343,0.7989826686621755,0.6809770274106928,0.12407498378114658,0.11816491778263831,0.7917886635333421,0.7032598859410326,0.09637949666778473,0.09408547631241965,1.9247338269013632,1.56147918125801,0.41775617733594034,0.3411652422683072,73.31843551196535,67.09529896918724,7.267719163683925,6.988867806473224,14.299320180485484,12.369566060905312,2.292358101898785,2.188403126587348,23.190615105514755,22.255375596679958,1.2614231850868451,0.7180330051375342,-4.5
1IO2,101.3607387465606,89.06607361964556,12.962660671455554,6.492037668265909,1.876572689343854,0.5082606744248663,0.943534407034748,0.7465843082926359,7.340617975533668,6.202446854089233,1.0902151229045998,0.6129874718661092,113.78840502548509,69.15634154283029,34.397624914602254,30.927206733491225,14.076007046982076,11.332981898439433,2.5595782680721446,1.4378770885705636,0.44227106271266314,0.3849332430890042,0.061138117841014576,0.01978963684177233,0.6012071134989644,0.5641319876987344,0.05834965049005404,0.004833818139622453,12.275897250321833,10.554291517354102,1.7940715507731468,1.2432155472655708,22.720713572131288,14.0865809337634,8.184185923242763,4.12749762461977,0.7882717563188,0.648554267893019,0.13903129362299482,0.0945664535760241,0.7929980353876886,0.6740829707258965,0.12109132943549808,0.0784191110693262,1.8860072241531514,1.3990449958699551,0.4657891283650202,0.30037518771955174,71.13216553668731,61.56638539275695,9.92570664698394,5.994893621462424,13.959649485085192,11.382014299986567,2.5252057669207546,1.6164720647193305,23.151078372209845,20.945173892674365,2.6316278680882355,0.9980977094755185,-0.25
1J5U,103.82776323390551,115.46337745928864,6.429636928021546,8.56935194293834,1.4852792272022812,0.8135335005273694,0.7802312939235713,1.3084939261207673,6.543017762648327,7.129445359887618,0.511792701991905,0.6298085153481627,86.51788898549519,70.78404582377266,24.650641014380422,19.429268434534492,8.586996235760626,8.695866191309717,1.5054533251604472,1.9217137963830262,0.4364599098423226,0.4778678788356667,0.03266188580591527,0.027070548971598135,0.60801677055242,0.7045647400716144,0.01602062443788556,0.0062886923850239956,12.232845098137181,13.19720331831731,1.2126569610227553,1.625706031124684,22.52901874858366,19.801674190294545,7.102976148347012,9.836881910487788,0.7250595741469499,0.7707638352596008,0.08220824277368985,0.1230045174738535,0.7400743806484249,0.8073270218521819,0.06338949879131918,0.09728551469253827,1.8733941150391948,1.8751482400443507,0.32786534169076026,0.47128040623242073,72.83021032920706,79.45803379505422,6.373232076710945,7.080683179310236,14.604281096665941,15.227104970234437,2.067763553302754,2.4012896702012303,23.329974677190958,26.598230170079848,0.9371308359111556,1.0875819258982953,6.9
1JO8,96.47557133052236,26.666733603441884,13.926593423380782,14.994648461815913,0.7586763724807633,0.13265462021551652,0.6662744640773193,1.4981864508110687,6.532408581682242,1.697513957322351,1.3468234008957958,1.0758900926589308,48.423254242443214,10.059596205016119,19.380230760447592,14.427046935429527,3.5155926722463535,0.9335979946779902,0.6402332716683873,0.8077559093478518,0.43842236575620785,0.11735420083051348,0.07552611701997682,0.04893787428674221,0.602103918228018,0.16905908956914592,0.07518490036652904,0.009989058545298704,11.021253956405062,3.0177898622770885,1.6492920844106607,2.5366138278829085,14.480478571627467,3.36440124532839,5.779081354857275,10.085627738999483,0.7754232413069717,0.20800725152616617,0.13752750727793686,0.20894579882507075,0.7447396899863172,0.203610991689873,0.11449042970579297,0.16223243548401028,1.3238011337798012,0.3521877316601768,0.25641480653405263,0.46910253423621495,64.71250688921083,17.796723035668034,9.548128182564334,12.828418413234271,12.427609085373609,3.372746242760941,2.1319632100030903,4.811038381092759,22.690641439471914,6.3184930739643415,3.080043848641778,1.5149692066155342,2.5
1K0S,98.56778837968923,79.86470858076756,16.125945509016923,7.270456144444192,1.638524866385414,0.10493781416437292,1.397986245886189,1.1137105901082507,6.73273566900988,5.037071711673059,1.2037191264440084,0.5398463895622854,83.13942716147643,46.08506156985724,32.86663715368069,11.164601931196621,9.673724395409888,7.455211691668852,2.1061359604580385,1.8179508491322118,0.4637306187897649,0.35781437845934105,0.08029970502538274,0.021033155786415365,0.6010206362564102,0.5089020126073405,0.07434633895081154,0.0050938408688009675,12.654626033742444,9.81768609368691,2.570577383112371,1.626138027477696,18.228359571187987,10.519429972329077,9.347307598576583,6.80944964617783,0.7389515386159446,0.5514244709917077,0.17662015918834204,0.12449184821617403,0.741437195686571,0.5757607434192759,0.14895413604714802,0.09229410459121279,1.7677605744333855,1.2519366171651292,0.5373759475012069,0.3684538966730682,70.40064076940037,56.20582980807627,12.78368188744391,7.446098155200174,13.120009178160325,9.989299483777991,3.0843283137023727,2.187694944631519,23.03594689289347,19.191073911312692,3.1960182873688274,0.8142547801697951,7.4
1K85,85.96197842085684,50.25025848838397,11.663753403277129,12.529072763441759,0.43500708729359655,0.05534327752644128,0.39394340421762986,1.1440291326547682,6.561063448078934,3.6745390944536527,1.0934146949377315,0.8273834105563683,61.820484947772044,29.87860858016791,19.02810074685552,17.140715557203784,8.41931216627703,4.664933672446174,1.3792460134289082,3.329114110518452,0.4235856775732344,0.2346692303874647,0.07065652104196193,0.031048203315608678,0.5954828820368213,0.3588325627497912,0.06495906591979078,0.008903321459485093,10.70540998374221,6.1169123705394295,1.766495289961391,2.595483546544263,6.02668343265593,2.4989408142842704,2.7892379015217297,4.352869626754957,0.755368052622173,0.430744255840707,0.1254105499403684,0.18535679367401378,0.7591180765016154,0.4392326073370048,0.1149837313289984,0.14504673238981294,0.8653121465385716,0.48235672439325566,0.18595779539691792,0.4292797787262128,57.876186909356896,33.57198073007483,8.29713545209667,11.560101528345212,10.333982281530304,5.722007821071817,2.091525362811545,3.7652249180671262,21.54392190435735,12.854363836306288,2.4955643843685205,1.281122399923399,1.4
1K8M,97.59902770692608,46.63320824998237,14.870103358011017,11.156840070277452,0.6400801629449537,0.10440786056982158,0.636540326017709,1.4713351684345632,6.5351645462735135,2.9343327491167277,0.979177629524576,0.8789312760610956,66.27360034315973,24.040244602864554,26.16477667757081,16.212755572332718,5.171682707926882,2.3712595585408867,1.0388511255073425,1.0600558889320564,0.4385189268934102,0.2026885296789669,0.07130638790829393,0.04313469526848013,0.6087878205622322,0.29856279043770795,0.07618655483380718,0.007114467825993078,11.739359700993797,5.520987206545689,1.9619665744230395,2.2115248285588347,14.873977853323924,5.957184583419575,5.525240824676603,10.513968183651997,0.734197119404903,0.34060666068564915,0.13338998974943428,0.1586605088834643,0.7309896419727051,0.3447564451857432,0.11647768977072677,0.11662117455825127,1.5430721943555288,0.6858731472224189,0.3845429820731619,0.48425192525694366,67.11637751236604,31.897464475785046,10.707131839031796,9.678329615597391,12.80681855054211,5.819393767541899,2.5646184069260314,3.3297047599225453,23.095908448861273,11.258574105752768,3.032699185873259,1.095166628236384,-0.94
1K9Q,98.34872217597734,22.17596727948972,9.323910131821103,13.510154236488688,0.9135161553532661,0.17876212298999433,0.5746565423017875,1.3394161892702259,5.773134873841585,1.5029865621364726,0.8784178803007926,0.7842897062113886,16.97230870743145,3.607595966887113,7.035378199817279,5.389989951192048,1.9694966183537759,0.4845285277523135,0.26257520604654067,0.4053016399952115,0.45420155050575534,0.10376340136640541,0.07737967176413575,0.04305797857652552,0.609872745466731,0.13870087728124228,0.027171081929335105,0.009896597765675993,11.548708378771476,2.7727328542137357,1.3886395638359428,2.0664100350567542,13.612832591560604,3.797681895519574,6.392696676161018,8.33932357820668,0.7910363213581698,0.17173682613465732,0.1258259916117133,0.1583055038633981,0.7866526923875853,0.17547771106120363,0.10265396069286155,0.14480260692165128,1.3592103120115786,0.30542289734433864,0.38712980773044114,0.5355607603428414,67.36265749147115,15.467356233177089,7.96873755021974,12.62881212408667,13.152473167300439,2.8394866157706824,2.6863384062794857,4.523595647925411,22.125700450810445,5.021968665450862,1.6036245860370317,1.4186804908019428,8.4
1KDX,100.72392928436346,23.092481506812064,9.990094557698052,5.283646433645807,0.8136163969449751,0.22877669104139967,1.365840596500695,0.4051815501465583,5.977461408123205,1.3261107726551435,0.6129943058952879,0.2830019268157788,13.866677333145908,3.5629545195943164,6.091945888616834,2.140985282425234,4.352336639959597,1.0151424152803168,0.9372630384587536,0.49956651588894013,0.4764473266524554,0.10632587729503888,0.05690752436950068,0.017742214486517065,0.609424983907905,0.13651095448183104,0.017092099840570356,0.003492525347424924,11.779888420910334,2.7621366890780443,1.784007506062479,0.835190196646852,16.383384779767457,4.019358426917939,10.041874144234015,3.5598141640908576,0.7288688446393597,0.1666881203857235,0.15904032887567135,0.04256566274722996,0.7355242838030431,0.16761904854581847,0.12246435723080518,0.03428550880381237,1.670649944296211,0.39639650069704674,0.5097491771553713,0.2999900024430965,69.74200732067668,15.773261030631371,7.853891897943976,4.8940446193351805,13.876697262915306,3.1656076687412873,2.5011852597553967,1.2569328144969363,23.04912252816383,5.309922939362333,1.2247814904385106,0.6852454505958799,7.8
1L63,97.41587486569045,9.200568295100636,12.775442495584864,5.5497417033523035,0.9008926075503023,0.09162936599490795,1.4369123549149463,0.5790379838289886,6.204209203656315,0.5744746912298521,0.8047593996812964,0.26397185176093924,26.070617892830246,2.652827499110335,12.76608252489673,3.0740712460099213,8.070586459399676,0.7362742390166155,1.5920314053332254,0.6570448660394145,0.4366134592551018,0.03974255020815874,0.0729858381236589,0.011450544650802566,0.601901381925646,0.05592976855404288,0.023972610062576925,0.003353851698332805,11.203205437598664,1.0392141394458871,2.1002505584164286,0.9495976514402922,13.809250364540633,1.2093099071103188,9.46750554555868,2.918756715327697,0.7407043900207645,0.06926538083265493,0.19027862055518557,0.0554912811587772,0.7397808045843377,0.06924139545488696,0.146199147070962,0.040590639258403505,1.6051599804338943,0.14684889206291984,0.6300582870076402,0.2700895025873687,67.55234255502,6.361531432503864,11.33765965421523,5.198943837233018,13.07856717710437,1.280987166613429,3.4532069400651646,1.3942275974337135,22.25559533730361,2.0674041596941404,1.4903642948351448,0.5743985830615446,3.7
1L8W,90.3140179178244,72.16237437769594,8.794109923734029,10.497280379305067,1.5319947638790485,0.25478984337575344,0.8590841052515205,0.9292517182691179,7.75492369609111,6.0454264893161325,0.7405527630371077,0.6215954510422289,127.42895070678209,80.8201246953535,33.02953835156299,30.727865190519697,25.7468026989227,19.424965884249048,4.182636642336706,7.000076579812807,0.42695527079792217,0.3424508581450729,0.043088955813598444,0.021410450790693848,0.5923126736414691,0.5024854544820226,0.033668518924560284,0.005163215926866473,11.05993152401944,8.465914383156957,1.443484939059791,1.853827398707096,17.924860831224038,10.197191809573317,6.40612327359622,7.448845993225716,0.7969585888503108,0.5933433979896616,0.12653263980310586,0.1202690328285405,0.7852348396098519,0.6015320969242252,0.10338236409268282,0.0960268966412719,1.4394025285387693,0.9665058819564746,0.3571486015565131,0.5198713234457867,62.26307268466671,49.272006594297586,6.623201763493655,8.916324515234168,11.554818917569104,8.663884461048028,1.787387305996586,2.2271553650909284,22.357009716256822,18.447170182830373,1.6468324984726288,1.2396691773720117,2.0
1M9S,97.3907455572884,50.33746524236683,8.020679958095043,2.7120479344678072,0.8325710694508224,0.26983970120451367,0.9195638643881947,0.2513367332192991,6.758166732602965,3.3647936126408027,0.6749131150521887,0.23859083338124792,56.83691943212537,24.44557076778598,13.348882253429755,5.146685709043712,27.536759697859303,13.908470972688871,3.8981371344847413,1.4505567967922819,0.4056353081729382,0.21082439089304778,0.03727028240305189,0.009247161556234791,0.603606327353885,0.3202490945010157,0.02262135472921797,0.002173663437562986,11.764854950682595,5.999313100975939,1.3624280294533728,0.39478430055383007,12.96205003384345,5.583008584575802,6.4777529713058035,1.8567373697949574,0.7640175855802785,0.3816624701354104,0.10961527308428129,0.02973892515222801,0.7573379308596245,0.3857932336198716,0.08481857135148296,0.0246568700755736,1.5698191044969259,0.7456819579953704,0.3613046007854493,0.11919103554563194,68.15097649229556,34.65753481580607,7.010531069124265,2.1835486139735494,13.06561618656599,6.544775192562167,2.100630236414034,0.7303584563536061,22.466176728454244,11.830734388451441,1.231545495219676,0.33113056618421927,4.0
1N88,95.76402660665963,29.777979738252725,12.433511424970694,9.130611885592096,0.9080445967326578,0.11405796714829913,0.838612363614122,1.0559456499200957,6.939294777906091,1.967568406693322,1.2266227479425245,0.8604685513404764,51.55540454682126,12.068360209418785,19.831658634539867,18.81771930330386,6.5018113498051475,1.860765490891574,1.571865623508584,1.4748228574211797,0.4761103624546823,0.13706154366984943,0.07979671669339669,0.032756896042137225,0.598346520711515,0.1898341780765442,0.053745678561536454,0.007349904909521514,11.876663125145944,3.593759354112521,2.06864210822077,1.4033034485720233,15.418445050018079,4.098001456088549,6.757748734791893,6.562028491383153,0.704272174790212,0.2104640650333008,0.11965891067102478,0.1020875474067442,0.7298652499519128,0.21983277079658947,0.11309830926631263,0.08036709782426964,1.5996597186038854,0.46612157424327577,0.43849532768671834,0.4838697056006902,68.81028323172345,21.130975993129002,10.113145647755543,7.675420236010635,13.022212233256099,3.9363876346023154,2.608688204490955,2.480137134915083,22.217583002234747,6.965067314254033,2.440488296163479,1.0899950524486988,2.0
1NFI,101.37555424360617,118.34244983732597,15.63900167545584,7.612461340701446,1.4894812713229377,0.8936078150778115,1.0246670272874943,0.9918143560399554,6.736039384287326,7.5014809940526685,1.1277576080300058,0.5392224967555883,88.54414759142267,82.18331424383298,26.14845959585046,15.295796798240223,14.259718943414853,16.032806032101078,2.768470633011606,1.699123848419118,0.436885469301168,0.4997545458386078,0.06731484746226683,0.02082190085068217,0.6093776867831312,0.7445173120414915,0.07207825449163931,0.006066587828106268,11.809917193848541,13.401417198838214,2.0522942507476842,1.4245512719042617,18.394404478213364,16.531035786723045,8.037839243990469,5.538406886091118,0.8133256548764014,0.9103107701663751,0.15201247439858118,0.11065706720091613,0.8162250200242714,0.9374010486894937,0.13556714400941083,0.09530503432272429,1.8115373411346847,1.8565744452089799,0.503369609682876,0.3996614357552125,70.83422601780316,81.02580189361625,11.63033091282527,6.905818196205164,14.247737665631668,15.362271752370102,2.985638300932177,2.553121221582952,22.656784979595308,26.954662118197067,3.1324548627400897,1.001625394681807,1.8
1NTI,98.05533473729848,19.952736096615947,9.569686613264137,8.661802594581143,1.1211755340729848,0.154506486542703,1.0344886270398357,0.9029655950461574,6.487603662829596,1.2597914968716382,1.0039111319169374,0.5268823954515687,34.79160809928172,6.153472096284843,15.502471974323,9.260829517103671,5.892883666034567,1.1488303606186092,1.6464707817210833,1.3704406139096994,0.4540310883158777,0.09045102219814215,0.05322268655819342,0.03084805280556568,0.6024796615340247,0.1257048723292282,0.02986283764233478,0.00623435896241768,11.14951359768628,2.249684564123425,1.4384968134893743,1.4064632329778286,19.20209592602629,3.392050332378746,9.598892282620032,6.391757413204257,0.7367375792473299,0.14678661912069005,0.1457816265907317,0.08241036813235701,0.7323779674903501,0.1465011985226373,0.11355645322342146,0.0645836065080991,1.6825861985389239,0.32263020953142424,0.4248103346725475,0.3977505125851755,68.18095708193309,13.723493484931874,7.416711913949765,7.485530999033924,13.40366598056359,2.6478968736652053,2.435993597288435,2.127002161090952,22.7471869010672,4.709405291502161,1.568293498752,0.9350300872766294,6.5
1O6X,100.03892551903118,44.544859515344065,15.852647790888573,6.896887398455719,1.2114334406028116,0.07628053182007422,1.0255657666160303,0.9129401911060909,6.351883849991611,2.7225604162248214,1.0107175611601351,0.6064227568329926,55.57158190299621,16.83667384612958,20.833238578437374,8.134554911743729,4.979102443216029,1.999416546419674,1.198192719295818,0.6996767748261462,0.47289724073243194,0.19924379124318511,0.07905477569426501,0.030337933987653682,0.6115225751091427,0.28270044598523414,0.07503586752095674,0.0042166479460872715,12.359634660980081,5.402945727971442,2.2105978889953044,1.3444242662304953,13.900779994085424,4.524836358061008,8.430265390716091,4.405297274761155,0.7184343246599307,0.3039819393785936,0.13541481578377754,0.11509150620215049,0.7435974768896859,0.31485795101986175,0.13582377653825084,0.09973397225831972,1.6451559887455234,0.6575335926334843,0.47965395604720173,0.34443235243662823,69.30808027966833,30.69595235378919,11.664316191247384,5.9708143991654765,13.158150394775893,5.593084662025762,2.878922817321802,1.8259510134024977,23.081834596034344,10.508013211968553,3.2131391009992125,1.0869937868042476,6.8
1OKS,103.07119786520623,23.6933599626464,7.5710897404796045,4.639646317295358,0.9157170680190333,0.30622707264601146,1.5250810524936436,0.7087924176653349,5.346406565914138,1.2469626341167044,0.4457124315365629,0.27864138074890205,12.443686382666183,3.1758478960603354,3.273499509820738,2.6816034803019146,3.434981231214938,0.8008584806118543,0.651650834354638,0.2100532072372051,0.48433362818222875,0.10902900998005816,0.056323329935496595,0.019060690348358392,0.6051513974909603,0.13644474496441383,0.0166210948834942,0.003196630755131876,11.455040142232043,2.544974080188034,1.9466083283143574,1.0343696891960548,22.188857433065582,5.888898343453027,9.457451603437208,4.1318234343536755,0.6835956991366879,0.15505459385613019,0.1377636763814933,0.07756932784721382,0.6943956068142382,0.152419570786945,0.10512916391495569,0.05712045164246025,1.8917354383068636,0.45091417840203823,0.40450044131288265,0.2509153692255693,71.99162894038312,16.44006496627684,6.925066177280987,4.825415851618229,13.926748659060559,3.2679109336143117,2.0833525550004337,1.2142769628167895,22.66611376552674,5.043266746333412,0.9310770787997176,0.4694793191479172,6.2
1OPA,101.21402705258723,115.987974560409,5.73646170534701,7.952602760735452,1.3936092405611384,0.768859542097842,0.7925832089553351,1.0335479844538948,6.879853779187446,7.448380159343262,0.6463838354105199,0.5686852110110717,80.40673056534962,63.9388710153402,25.697750972065723,19.544643338437805,7.61403152809951,8.312754782951576,0.755269365970107,1.2981386117773879,0.43731916640656826,0.4853424536868817,0.035637068713842444,0.026023655898208407,0.6090799523520678,0.7280555722555061,0.009362172076341227,0.006979306725240994,11.81545338241304,13.118237750650902,1.1193009350134138,1.4896008706319812,17.6669962668922,15.515463269274289,6.163086651693458,6.008506794445037,0.7892923645934624,0.8587150621659386,0.090906424398566,0.11191398740740693,0.7726440920866692,0.8593855234894789,0.0688110797421432,0.08430892911159363,1.7622203900304925,1.8013416615885547,0.31339110776649404,0.3564126675546536,69.73633898952636,78.60768313373516,5.035384950424247,6.819163130054151,13.907524773351929,15.025556873491736,1.4760284870601772,2.7820875067780304,23.199338154346655,27.21919323581877,0.798911365399464,0.6429655693269202,1.4
1PHP,99.19833157835276,29.63376675413938,28.02109713341577,6.962183829531779,2.0663962895517005,0.08816630774666291,1.2538789272777566,0.6825563201248397,7.285519119373804,2.1443907317195405,2.0794180695508686,0.4601398863813053,127.53410262543967,31.75773970678486,65.48515095895625,21.471217357142482,24.826784951179185,6.9757470254423115,7.4515665191456995,3.0572175954195493,0.44036460904157493,0.13091859855514043,0.1271662728887071,0.019183816021527727,0.5985015242790729,0.1922899891377227,0.15111401760844936,0.005442275411437901,12.293882481883108,3.517038418898256,3.6642340352728557,1.2426196484152927,20.425510540628867,4.259841932496357,10.377932700778118,4.176390682041824,0.7934523393337398,0.2201844685652657,0.24034611904930134,0.09706968304690972,0.7890458175923186,0.22561070060407878,0.23055984966221243,0.07554034205298563,1.7365749466391807,0.43748906784960917,0.6472559559600245,0.30553589529516895,69.9726201444019,20.588536697148527,20.159399438181037,5.9908725627330135,13.56806469101561,3.7904755119524443,4.2428104528994135,1.9147563476135387,22.835959311539273,7.090439209106285,6.06015858894531,0.7605957674453101,2.3
